{'order_id': 21000, 'package': {'weight': 326, 'volume': 62018, 'imperial_unit': 'false'}}
{'order_id': 21592, 'package': {'weight': 420, 'volume': 112320, 'imperial_unit': 'false'}}
{'order_id': 21593, 'package': {'weight': 10, 'volume': 17225, 'imperial_unit': 'false'}}
{'order_id': 21594, 'package': {'weight': 280, 'volume': 96000, 'imperial_unit': 'false'}}
{'order_id': 21595, 'package': {'weight': 2306, 'volume': 198193, 'imperial_unit': 'false'}}
{'order_id': 21596, 'package': {'weight': 299, 'volume': 52452, 'imperial_unit': 'false'}}
{'order_id': 21597, 'package': {'weight': 70, 'volume': 30226, 'imperial_unit': 'false'}}
{'order_id': 21598, 'package': {'weight': 140, 'volume': 43962, 'imperial_unit': 'false'}}
{'order_id': 21599, 'package': {'weight': 1005, 'volume': 382731, 'imperial_unit': 'false'}}
{'order_id': 21600, 'package': {'weight': 840, 'volume': 166320, 'imperial_unit': 'false'}}
{'order_id': 21601, 'package': {'weight': 194, 'volume': 44834, 'imperial_unit': 'false'}}
{'order_id': 21602, 'package': {'weight': 214, 'volume': 85644, 'imperial_unit': 'false'}}
{'order_id': 21603, 'package': {'weight': 162, 'volume': 32256, 'imperial_unit': 'false'}}
{'order_id': 21604, 'package': {'weight': 200, 'volume': 43560, 'imperial_unit': 'false'}}
{'order_id': 21605, 'package': {'weight': 702, 'volume': 332469, 'imperial_unit': 'false'}}
{'order_id': 21606, 'package': {'weight': 880, 'volume': 51800, 'imperial_unit': 'false'}}
{'order_id': 21607, 'package': {'weight': 162, 'volume': 32256, 'imperial_unit': 'false'}}
{'order_id': 21608, 'package': {'weight': 160, 'volume': 20160, 'imperial_unit': 'false'}}
{'order_id': 21609, 'package': {'weight': 35, 'volume': 12000, 'imperial_unit': 'false'}}
{'order_id': 21610, 'package': {'weight': 940, 'volume': 235872, 'imperial_unit': 'false'}}
{'order_id': 21611, 'package': {'weight': 324, 'volume': 92208, 'imperial_unit': 'false'}}
{'order_id': 21612, 'package': {'weight': 175, 'volume': 7000, 'imperial_unit': 'false'}}
{'order_id': 21613, 'package': {'weight': 123, 'volume': 24633, 'imperial_unit': 'false'}}
{'order_id': 21614, 'package': {'weight': 140, 'volume': 44424, 'imperial_unit': 'false'}}
{'order_id': 21615, 'package': {'weight': 48, 'volume': 27000, 'imperial_unit': 'false'}}
{'order_id': 21616, 'package': {'weight': 400, 'volume': 68224, 'imperial_unit': 'false'}}
{'order_id': 21617, 'package': {'weight': 175, 'volume': 36443, 'imperial_unit': 'false'}}
{'order_id': 21618, 'package': {'weight': 472, 'volume': 86400, 'imperial_unit': 'false'}}
{'order_id': 21619, 'package': {'weight': 85, 'volume': 61780, 'imperial_unit': 'false'}}
{'order_id': 21620, 'package': {'weight': 135, 'volume': 17640, 'imperial_unit': 'false'}}
{'order_id': 21621, 'package': {'weight': 78, 'volume': 24576, 'imperial_unit': 'true'}}
{'order_id': 21622, 'package': {'weight': 135, 'volume': 15552, 'imperial_unit': 'false'}}
{'order_id': 21623, 'package': {'weight': 280, 'volume': 69360, 'imperial_unit': 'false'}}
{'order_id': 21624, 'package': {'weight': 105, 'volume': 23625, 'imperial_unit': 'true'}}
{'order_id': 21625, 'package': {'weight': 410, 'volume': 69552, 'imperial_unit': 'true'}}
{'order_id': 21626, 'package': {'weight': 128, 'volume': 13520, 'imperial_unit': 'true'}}
{'order_id': 21627, 'package': {'weight': 38, 'volume': 18492, 'imperial_unit': 'true'}}
{'order_id': 21628, 'package': {'weight': 300, 'volume': 49680, 'imperial_unit': 'true'}}
{'order_id': 21629, 'package': {'weight': 1200, 'volume': 172800, 'imperial_unit': 'true'}}
{'order_id': 21630, 'package': {'weight': 163, 'volume': 43680, 'imperial_unit': 'true'}}
{'order_id': 21631, 'package': {'weight': 240, 'volume': 124992, 'imperial_unit': 'false'}}
{'order_id': 21632, 'package': {'weight': 150, 'volume': 20280, 'imperial_unit': 'true'}}
{'order_id': 21633, 'package': {'weight': 202, 'volume': 61000, 'imperial_unit': 'true'}}
{'order_id': 21634, 'package': {'weight': 308, 'volume': 47005, 'imperial_unit': 'false'}}
{'order_id': 21635, 'package': {'weight': 109, 'volume': 31778, 'imperial_unit': 'false'}}
{'order_id': 21636, 'package': {'weight': 312, 'volume': 79920, 'imperial_unit': 'false'}}
{'order_id': 21637, 'package': {'weight': 167, 'volume': 46440, 'imperial_unit': 'false'}}
{'order_id': 21638, 'package': {'weight': 2164, 'volume': 89700, 'imperial_unit': 'false'}}
{'order_id': 21639, 'package': {'weight': 158, 'volume': 41178, 'imperial_unit': 'false'}}
{'order_id': 21640, 'package': {'weight': 103, 'volume': 9600, 'imperial_unit': 'false'}}
{'order_id': 21641, 'package': {'weight': 135, 'volume': 24168, 'imperial_unit': 'false'}}
{'order_id': 21642, 'package': {'weight': 1200, 'volume': 112200, 'imperial_unit': 'false'}}
{'order_id': 21643, 'package': {'weight': 113, 'volume': 46893, 'imperial_unit': 'false'}}
{'order_id': 21644, 'package': {'weight': 113, 'volume': 22320, 'imperial_unit': 'false'}}
{'order_id': 21645, 'package': {'weight': 158, 'volume': 29440, 'imperial_unit': 'false'}}
{'order_id': 21646, 'package': {'weight': 650, 'volume': 317520, 'imperial_unit': 'false'}}
{'order_id': 21647, 'package': {'weight': 180, 'volume': 6624, 'imperial_unit': 'false'}}
{'order_id': 21648, 'package': {'weight': 39, 'volume': 40796, 'imperial_unit': 'false'}}
{'order_id': 21649, 'package': {'weight': 780, 'volume': 89668, 'imperial_unit': 'false'}}
{'order_id': 21650, 'package': {'weight': 205, 'volume': 40020, 'imperial_unit': 'false'}}
{'order_id': 21651, 'package': {'weight': 350, 'volume': 120000, 'imperial_unit': 'false'}}
{'order_id': 21652, 'package': {'weight': 410, 'volume': 62743, 'imperial_unit': 'false'}}
{'order_id': 21653, 'package': {'weight': 213, 'volume': 40044, 'imperial_unit': 'false'}}
{'order_id': 21654, 'package': {'weight': 1000, 'volume': 207360, 'imperial_unit': 'false'}}
{'order_id': 21655, 'package': {'weight': 119, 'volume': 12432, 'imperial_unit': 'false'}}
{'order_id': 21656, 'package': {'weight': 150, 'volume': 14580, 'imperial_unit': 'false'}}
{'order_id': 21657, 'package': {'weight': 381, 'volume': 77760, 'imperial_unit': 'false'}}
{'order_id': 21658, 'package': {'weight': 150, 'volume': 14580, 'imperial_unit': 'false'}}
{'order_id': 21659, 'package': {'weight': 209, 'volume': 43680, 'imperial_unit': 'false'}}
{'order_id': 21660, 'package': {'weight': 134, 'volume': 48384, 'imperial_unit': 'false'}}
{'order_id': 21661, 'package': {'weight': 45, 'volume': 27000, 'imperial_unit': 'false'}}
{'order_id': 21662, 'package': {'weight': 510, 'volume': 204000, 'imperial_unit': 'false'}}
{'order_id': 21663, 'package': {'weight': 319, 'volume': 57668, 'imperial_unit': 'false'}}
{'order_id': 21664, 'package': {'weight': 105, 'volume': 23088, 'imperial_unit': 'false'}}
{'order_id': 21665, 'package': {'weight': 75, 'volume': 53760, 'imperial_unit': 'false'}}
{'order_id': 21666, 'package': {'weight': 350, 'volume': 65844, 'imperial_unit': 'false'}}
{'order_id': 21667, 'package': {'weight': 105, 'volume': 23088, 'imperial_unit': 'false'}}
{'order_id': 21668, 'package': {'weight': 350, 'volume': 54600, 'imperial_unit': 'false'}}
{'order_id': 21669, 'package': {'weight': 830, 'volume': 207360, 'imperial_unit': 'true'}}
{'order_id': 21670, 'package': {'weight': 20, 'volume': 27648, 'imperial_unit': 'true'}}
{'order_id': 21671, 'package': {'weight': 360, 'volume': 153600, 'imperial_unit': 'false'}}
{'order_id': 21672, 'package': {'weight': 10, 'volume': 13824, 'imperial_unit': 'false'}}
{'order_id': 21673, 'package': {'weight': 52, 'volume': 20096, 'imperial_unit': 'true'}}
{'order_id': 21674, 'package': {'weight': 52, 'volume': 20096, 'imperial_unit': 'true'}}
{'order_id': 21675, 'package': {'weight': 11, 'volume': 10512, 'imperial_unit': 'true'}}
{'order_id': 21676, 'package': {'weight': 120, 'volume': 40425, 'imperial_unit': 'false'}}
{'order_id': 21677, 'package': {'weight': 130, 'volume': 14580, 'imperial_unit': 'true'}}
{'order_id': 21678, 'package': {'weight': 114, 'volume': 20100, 'imperial_unit': 'true'}}
{'order_id': 21679, 'package': {'weight': 657, 'volume': 140165, 'imperial_unit': 'false'}}
{'order_id': 21680, 'package': {'weight': 425, 'volume': 36864, 'imperial_unit': 'false'}}
{'order_id': 21681, 'package': {'weight': 213, 'volume': 59071, 'imperial_unit': 'false'}}
{'order_id': 21682, 'package': {'weight': 50, 'volume': 20736, 'imperial_unit': 'false'}}
{'order_id': 21683, 'package': {'weight': 275, 'volume': 37125, 'imperial_unit': 'false'}}
{'order_id': 21684, 'package': {'weight': 132, 'volume': 25344, 'imperial_unit': 'false'}}
{'order_id': 21685, 'package': {'weight': 354, 'volume': 95850, 'imperial_unit': 'false'}}
{'order_id': 21686, 'package': {'weight': 171, 'volume': 38777, 'imperial_unit': 'false'}}
{'order_id': 21687, 'package': {'weight': 18, 'volume': 2368, 'imperial_unit': 'false'}}
{'order_id': 21688, 'package': {'weight': 4528, 'volume': 829440, 'imperial_unit': 'false'}}
{'order_id': 21689, 'package': {'weight': 415, 'volume': 103680, 'imperial_unit': 'false'}}
{'order_id': 21690, 'package': {'weight': 396, 'volume': 66318, 'imperial_unit': 'false'}}
{'order_id': 21691, 'package': {'weight': 200, 'volume': 1250, 'imperial_unit': 'false'}}
{'order_id': 21692, 'package': {'weight': 259, 'volume': 73728, 'imperial_unit': 'false'}}
{'order_id': 21693, 'package': {'weight': 50, 'volume': 20736, 'imperial_unit': 'false'}}
{'order_id': 21694, 'package': {'weight': 37, 'volume': 26040, 'imperial_unit': 'false'}}
{'order_id': 21695, 'package': {'weight': 15, 'volume': 17010, 'imperial_unit': 'false'}}
{'order_id': 21696, 'package': {'weight': 255, 'volume': 13875, 'imperial_unit': 'false'}}
{'order_id': 21697, 'package': {'weight': 250, 'volume': 21080, 'imperial_unit': 'false'}}
{'order_id': 21698, 'package': {'weight': 104, 'volume': 3888, 'imperial_unit': 'false'}}
{'order_id': 21699, 'package': {'weight': 2097, 'volume': 222372, 'imperial_unit': 'false'}}
{'order_id': 21700, 'package': {'weight': 25, 'volume': 20800, 'imperial_unit': 'false'}}
{'order_id': 21701, 'package': {'weight': 216, 'volume': 38400, 'imperial_unit': 'false'}}
{'order_id': 21702, 'package': {'weight': 220, 'volume': 57600, 'imperial_unit': 'false'}}
{'order_id': 21703, 'package': {'weight': 851, 'volume': 116272, 'imperial_unit': 'false'}}
{'order_id': 21704, 'package': {'weight': 300, 'volume': 69312, 'imperial_unit': 'false'}}
{'order_id': 21705, 'package': {'weight': 70, 'volume': 43200, 'imperial_unit': 'false'}}
{'order_id': 21706, 'package': {'weight': 225, 'volume': 31500, 'imperial_unit': 'false'}}
{'order_id': 21707, 'package': {'weight': 100, 'volume': 37422, 'imperial_unit': 'false'}}
{'order_id': 21708, 'package': {'weight': 60, 'volume': 40716, 'imperial_unit': 'false'}}
{'order_id': 21709, 'package': {'weight': 326, 'volume': 49899, 'imperial_unit': 'false'}}
{'order_id': 21710, 'package': {'weight': 108, 'volume': 108, 'imperial_unit': 'false'}}
{'order_id': 21711, 'package': {'weight': 118, 'volume': 118, 'imperial_unit': 'false'}}
{'order_id': 21712, 'package': {'weight': 840, 'volume': 73920, 'imperial_unit': 'false'}}
{'order_id': 21713, 'package': {'weight': 175, 'volume': 17712, 'imperial_unit': 'false'}}
{'order_id': 21714, 'package': {'weight': 297, 'volume': 45782, 'imperial_unit': 'false'}}
{'order_id': 21715, 'package': {'weight': 264, 'volume': 32216, 'imperial_unit': 'false'}}
{'order_id': 21716, 'package': {'weight': 123, 'volume': 24633, 'imperial_unit': 'false'}}
{'order_id': 21717, 'package': {'weight': 264, 'volume': 32216, 'imperial_unit': 'false'}}
{'order_id': 21718, 'package': {'weight': 246, 'volume': 24989, 'imperial_unit': 'false'}}
{'order_id': 21719, 'package': {'weight': 136, 'volume': 12168, 'imperial_unit': 'false'}}
{'order_id': 21720, 'package': {'weight': 668, 'volume': 51800, 'imperial_unit': 'false'}}
{'order_id': 21721, 'package': {'weight': 601, 'volume': 76878, 'imperial_unit': 'false'}}
{'order_id': 21722, 'package': {'weight': 130, 'volume': 27300, 'imperial_unit': 'false'}}
{'order_id': 21723, 'package': {'weight': 616, 'volume': 120960, 'imperial_unit': 'false'}}
{'order_id': 21724, 'package': {'weight': 555, 'volume': 124507, 'imperial_unit': 'false'}}
{'order_id': 21725, 'package': {'weight': 136, 'volume': 12168, 'imperial_unit': 'false'}}
{'order_id': 21726, 'package': {'weight': 235, 'volume': 55946, 'imperial_unit': 'false'}}
{'order_id': 21727, 'package': {'weight': 5432, 'volume': 461026, 'imperial_unit': 'false'}}
{'order_id': 21728, 'package': {'weight': 249, 'volume': 45753, 'imperial_unit': 'true'}}
{'order_id': 21729, 'package': {'weight': 40, 'volume': 21952, 'imperial_unit': 'true'}}
{'order_id': 21730, 'package': {'weight': 435, 'volume': 87912, 'imperial_unit': 'true'}}
{'order_id': 21731, 'package': {'weight': 1678, 'volume': 320544, 'imperial_unit': 'true'}}
{'order_id': 21732, 'package': {'weight': 335, 'volume': 52728, 'imperial_unit': 'true'}}
{'order_id': 21733, 'package': {'weight': 331, 'volume': 72900, 'imperial_unit': 'false'}}
{'order_id': 21734, 'package': {'weight': 1250, 'volume': 518400, 'imperial_unit': 'true'}}
{'order_id': 21735, 'package': {'weight': 335, 'volume': 52728, 'imperial_unit': 'false'}}
{'order_id': 21736, 'package': {'weight': 135, 'volume': 17640, 'imperial_unit': 'false'}}
{'order_id': 21737, 'package': {'weight': 411, 'volume': 230400, 'imperial_unit': 'false'}}
{'order_id': 21738, 'package': {'weight': 264, 'volume': 31990, 'imperial_unit': 'false'}}
{'order_id': 21739, 'package': {'weight': 1320, 'volume': 404976, 'imperial_unit': 'false'}}
{'order_id': 21740, 'package': {'weight': 137, 'volume': 43710, 'imperial_unit': 'false'}}
{'order_id': 21741, 'package': {'weight': 150, 'volume': 4200, 'imperial_unit': 'false'}}
{'order_id': 21742, 'package': {'weight': 754, 'volume': 230400, 'imperial_unit': 'false'}}
{'order_id': 21743, 'package': {'weight': 162, 'volume': 30320, 'imperial_unit': 'false'}}
{'order_id': 21744, 'package': {'weight': 116, 'volume': 22655, 'imperial_unit': 'false'}}
{'order_id': 21745, 'package': {'weight': 150, 'volume': 20280, 'imperial_unit': 'false'}}
{'order_id': 21746, 'package': {'weight': 8, 'volume': 2782, 'imperial_unit': 'false'}}
{'order_id': 21747, 'package': {'weight': 147, 'volume': 67146, 'imperial_unit': 'false'}}
{'order_id': 21748, 'package': {'weight': 8, 'volume': 2782, 'imperial_unit': 'false'}}
{'order_id': 21749, 'package': {'weight': 622, 'volume': 345600, 'imperial_unit': 'false'}}
{'order_id': 21750, 'package': {'weight': 650, 'volume': 73369, 'imperial_unit': 'false'}}
{'order_id': 21751, 'package': {'weight': 600, 'volume': 168335, 'imperial_unit': 'false'}}
{'order_id': 21752, 'package': {'weight': 4, 'volume': 2420, 'imperial_unit': 'false'}}
{'order_id': 21753, 'package': {'weight': 215, 'volume': 33856, 'imperial_unit': 'false'}}
{'order_id': 21754, 'package': {'weight': 55, 'volume': 19764, 'imperial_unit': 'false'}}
{'order_id': 21755, 'package': {'weight': 164, 'volume': 16422, 'imperial_unit': 'false'}}
{'order_id': 21756, 'package': {'weight': 102, 'volume': 5508, 'imperial_unit': 'false'}}
{'order_id': 21757, 'package': {'weight': 283, 'volume': 102159, 'imperial_unit': 'false'}}
{'order_id': 21758, 'package': {'weight': 447, 'volume': 90349, 'imperial_unit': 'false'}}
{'order_id': 21759, 'package': {'weight': 250, 'volume': 67704, 'imperial_unit': 'false'}}
{'order_id': 21760, 'package': {'weight': 125, 'volume': 16900, 'imperial_unit': 'false'}}
{'order_id': 21761, 'package': {'weight': 140, 'volume': 23232, 'imperial_unit': 'true'}}
{'order_id': 21762, 'package': {'weight': 180, 'volume': 2000, 'imperial_unit': 'false'}}
{'order_id': 21763, 'package': {'weight': 300, 'volume': 120960, 'imperial_unit': 'false'}}
{'order_id': 21764, 'package': {'weight': 45, 'volume': 31200, 'imperial_unit': 'true'}}
{'order_id': 21765, 'package': {'weight': 180, 'volume': 53912, 'imperial_unit': 'true'}}
{'order_id': 21766, 'package': {'weight': 450, 'volume': 43516, 'imperial_unit': 'true'}}
{'order_id': 21767, 'package': {'weight': 792, 'volume': 142280, 'imperial_unit': 'false'}}
{'order_id': 21768, 'package': {'weight': 175, 'volume': 20480, 'imperial_unit': 'false'}}
{'order_id': 21769, 'package': {'weight': 250, 'volume': 21080, 'imperial_unit': 'false'}}
{'order_id': 21770, 'package': {'weight': 416, 'volume': 91063, 'imperial_unit': 'false'}}
{'order_id': 21771, 'package': {'weight': 124, 'volume': 46080, 'imperial_unit': 'false'}}
{'order_id': 21772, 'package': {'weight': 4809, 'volume': 551424, 'imperial_unit': 'false'}}
{'order_id': 21773, 'package': {'weight': 4768, 'volume': 829440, 'imperial_unit': 'false'}}
{'order_id': 21774, 'package': {'weight': 35, 'volume': 7776, 'imperial_unit': 'false'}}
{'order_id': 21775, 'package': {'weight': 258, 'volume': 93024, 'imperial_unit': 'false'}}
{'order_id': 21776, 'package': {'weight': 202, 'volume': 45753, 'imperial_unit': 'false'}}
{'order_id': 21777, 'package': {'weight': 181, 'volume': 34200, 'imperial_unit': 'false'}}
{'order_id': 21778, 'package': {'weight': 328, 'volume': 87360, 'imperial_unit': 'false'}}
{'order_id': 21779, 'package': {'weight': 200, 'volume': 44400, 'imperial_unit': 'false'}}
{'order_id': 21780, 'package': {'weight': 200, 'volume': 44400, 'imperial_unit': 'false'}}
{'order_id': 21781, 'package': {'weight': 169, 'volume': 38777, 'imperial_unit': 'false'}}
{'order_id': 21782, 'package': {'weight': 150, 'volume': 85680, 'imperial_unit': 'false'}}
{'order_id': 21783, 'package': {'weight': 140, 'volume': 16038, 'imperial_unit': 'false'}}
{'order_id': 21784, 'package': {'weight': 1726, 'volume': 255474, 'imperial_unit': 'false'}}
{'order_id': 21785, 'package': {'weight': 200, 'volume': 62000, 'imperial_unit': 'false'}}
{'order_id': 21786, 'package': {'weight': 670, 'volume': 65213, 'imperial_unit': 'false'}}
{'order_id': 21787, 'package': {'weight': 450, 'volume': 43516, 'imperial_unit': 'false'}}
{'order_id': 21788, 'package': {'weight': 205, 'volume': 26784, 'imperial_unit': 'false'}}
{'order_id': 21789, 'package': {'weight': 184, 'volume': 20825, 'imperial_unit': 'false'}}
{'order_id': 21790, 'package': {'weight': 141, 'volume': 34048, 'imperial_unit': 'false'}}
{'order_id': 21791, 'package': {'weight': 975, 'volume': 107811, 'imperial_unit': 'false'}}
{'order_id': 21792, 'package': {'weight': 490, 'volume': 57344, 'imperial_unit': 'false'}}
{'order_id': 21793, 'package': {'weight': 128, 'volume': 35476, 'imperial_unit': 'false'}}
{'order_id': 21794, 'package': {'weight': 29, 'volume': 18300, 'imperial_unit': 'false'}}
{'order_id': 21795, 'package': {'weight': 120, 'volume': 6750, 'imperial_unit': 'false'}}
{'order_id': 21796, 'package': {'weight': 257, 'volume': 45753, 'imperial_unit': 'false'}}
{'order_id': 21797, 'package': {'weight': 355, 'volume': 78660, 'imperial_unit': 'false'}}
{'order_id': 21798, 'package': {'weight': 537, 'volume': 96301, 'imperial_unit': 'false'}}
{'order_id': 21799, 'package': {'weight': 220, 'volume': 105750, 'imperial_unit': 'false'}}
{'order_id': 21800, 'package': {'weight': 120, 'volume': 78400, 'imperial_unit': 'true'}}
{'order_id': 21801, 'package': {'weight': 160, 'volume': 17576, 'imperial_unit': 'true'}}
{'order_id': 21802, 'package': {'weight': 188, 'volume': 15552, 'imperial_unit': 'false'}}
{'order_id': 21803, 'package': {'weight': 200, 'volume': 8000, 'imperial_unit': 'true'}}
{'order_id': 21804, 'package': {'weight': 838, 'volume': 160272, 'imperial_unit': 'true'}}
{'order_id': 21805, 'package': {'weight': 200, 'volume': 8000, 'imperial_unit': 'true'}}
{'order_id': 21806, 'package': {'weight': 125, 'volume': 5000, 'imperial_unit': 'true'}}
{'order_id': 21807, 'package': {'weight': 25, 'volume': 36000, 'imperial_unit': 'true'}}
{'order_id': 21808, 'package': {'weight': 736, 'volume': 45792, 'imperial_unit': 'true'}}
{'order_id': 21809, 'package': {'weight': 188, 'volume': 15552, 'imperial_unit': 'false'}}
{'order_id': 21810, 'package': {'weight': 150, 'volume': 31488, 'imperial_unit': 'false'}}
{'order_id': 21811, 'package': {'weight': 120, 'volume': 3240, 'imperial_unit': 'true'}}
{'order_id': 21812, 'package': {'weight': 600, 'volume': 137760, 'imperial_unit': 'true'}}
{'order_id': 21813, 'package': {'weight': 337, 'volume': 86722, 'imperial_unit': 'false'}}
{'order_id': 21814, 'package': {'weight': 462, 'volume': 37775, 'imperial_unit': 'false'}}
{'order_id': 21815, 'package': {'weight': 130, 'volume': 38400, 'imperial_unit': 'false'}}
{'order_id': 21816, 'package': {'weight': 130, 'volume': 38400, 'imperial_unit': 'false'}}
{'order_id': 21817, 'package': {'weight': 143, 'volume': 52780, 'imperial_unit': 'false'}}
{'order_id': 21818, 'package': {'weight': 450, 'volume': 28224, 'imperial_unit': 'false'}}
{'order_id': 21819, 'package': {'weight': 57, 'volume': 12180, 'imperial_unit': 'false'}}
{'order_id': 21820, 'package': {'weight': 735, 'volume': 86016, 'imperial_unit': 'false'}}
{'order_id': 21821, 'package': {'weight': 140, 'volume': 43605, 'imperial_unit': 'false'}}
{'order_id': 21822, 'package': {'weight': 105, 'volume': 12288, 'imperial_unit': 'false'}}
{'order_id': 21823, 'package': {'weight': 232, 'volume': 49920, 'imperial_unit': 'false'}}
{'order_id': 21824, 'package': {'weight': 240, 'volume': 47035, 'imperial_unit': 'false'}}
{'order_id': 21825, 'package': {'weight': 150, 'volume': 14336, 'imperial_unit': 'false'}}
{'order_id': 21826, 'package': {'weight': 120, 'volume': 9576, 'imperial_unit': 'false'}}
{'order_id': 21827, 'package': {'weight': 472, 'volume': 86400, 'imperial_unit': 'false'}}
{'order_id': 21828, 'package': {'weight': 380, 'volume': 128250, 'imperial_unit': 'false'}}
{'order_id': 21829, 'package': {'weight': 205, 'volume': 41055, 'imperial_unit': 'false'}}
{'order_id': 21830, 'package': {'weight': 100, 'volume': 60000, 'imperial_unit': 'false'}}
{'order_id': 21831, 'package': {'weight': 1000, 'volume': 69120, 'imperial_unit': 'false'}}
{'order_id': 21832, 'package': {'weight': 159, 'volume': 29376, 'imperial_unit': 'false'}}
{'order_id': 21833, 'package': {'weight': 388, 'volume': 51800, 'imperial_unit': 'false'}}
{'order_id': 21834, 'package': {'weight': 73, 'volume': 22272, 'imperial_unit': 'true'}}
{'order_id': 21835, 'package': {'weight': 225, 'volume': 39780, 'imperial_unit': 'true'}}
{'order_id': 21836, 'package': {'weight': 1496, 'volume': 245952, 'imperial_unit': 'false'}}
{'order_id': 21837, 'package': {'weight': 246, 'volume': 120360, 'imperial_unit': 'true'}}
{'order_id': 21838, 'package': {'weight': 253, 'volume': 45753, 'imperial_unit': 'false'}}
{'order_id': 21839, 'package': {'weight': 252, 'volume': 55296, 'imperial_unit': 'false'}}
{'order_id': 21840, 'package': {'weight': 75, 'volume': 54520, 'imperial_unit': 'false'}}
{'order_id': 21841, 'package': {'weight': 472, 'volume': 90720, 'imperial_unit': 'false'}}
{'order_id': 21842, 'package': {'weight': 98, 'volume': 4500, 'imperial_unit': 'false'}}
{'order_id': 21843, 'package': {'weight': 451, 'volume': 92151, 'imperial_unit': 'false'}}
{'order_id': 21844, 'package': {'weight': 249, 'volume': 45753, 'imperial_unit': 'false'}}
{'order_id': 21845, 'package': {'weight': 40, 'volume': 44064, 'imperial_unit': 'false'}}
{'order_id': 21846, 'package': {'weight': 210, 'volume': 39150, 'imperial_unit': 'true'}}
{'order_id': 21847, 'package': {'weight': 357, 'volume': 67246, 'imperial_unit': 'false'}}
{'order_id': 21848, 'package': {'weight': 105, 'volume': 11424, 'imperial_unit': 'false'}}
{'order_id': 21849, 'package': {'weight': 140, 'volume': 15232, 'imperial_unit': 'false'}}
{'order_id': 21850, 'package': {'weight': 224, 'volume': 37288, 'imperial_unit': 'false'}}
{'order_id': 21851, 'package': {'weight': 300, 'volume': 76500, 'imperial_unit': 'false'}}
{'order_id': 21852, 'package': {'weight': 381, 'volume': 58800, 'imperial_unit': 'false'}}
{'order_id': 21853, 'package': {'weight': 180, 'volume': 31237, 'imperial_unit': 'false'}}
{'order_id': 21854, 'package': {'weight': 130, 'volume': 48000, 'imperial_unit': 'true'}}
{'order_id': 21855, 'package': {'weight': 180, 'volume': 31237, 'imperial_unit': 'false'}}
{'order_id': 21856, 'package': {'weight': 1000, 'volume': 211680, 'imperial_unit': 'false'}}
{'order_id': 21857, 'package': {'weight': 652, 'volume': 87360, 'imperial_unit': 'false'}}
{'order_id': 21858, 'package': {'weight': 180, 'volume': 33048, 'imperial_unit': 'true'}}
{'order_id': 21859, 'package': {'weight': 140, 'volume': 23232, 'imperial_unit': 'false'}}
{'order_id': 21860, 'package': {'weight': 70, 'volume': 40500, 'imperial_unit': 'false'}}
{'order_id': 21861, 'package': {'weight': 242, 'volume': 25417, 'imperial_unit': 'false'}}
{'order_id': 21862, 'package': {'weight': 36261, 'volume': 829440, 'imperial_unit': 'false'}}
{'order_id': 21863, 'package': {'weight': 170, 'volume': 117504, 'imperial_unit': 'false'}}
{'order_id': 21864, 'package': {'weight': 162, 'volume': 21000, 'imperial_unit': 'false'}}
{'order_id': 21865, 'package': {'weight': 480, 'volume': 51975, 'imperial_unit': 'false'}}
{'order_id': 21866, 'package': {'weight': 45, 'volume': 7305, 'imperial_unit': 'false'}}
{'order_id': 21867, 'package': {'weight': 1050, 'volume': 71750, 'imperial_unit': 'false'}}
{'order_id': 21868, 'package': {'weight': 70, 'volume': 72680, 'imperial_unit': 'false'}}
{'order_id': 21869, 'package': {'weight': 4532, 'volume': 829440, 'imperial_unit': 'false'}}
{'order_id': 21870, 'package': {'weight': 213, 'volume': 39095, 'imperial_unit': 'false'}}
{'order_id': 21871, 'package': {'weight': 210, 'volume': 45696, 'imperial_unit': 'false'}}
{'order_id': 21872, 'package': {'weight': 20, 'volume': 19600, 'imperial_unit': 'false'}}
{'order_id': 21873, 'package': {'weight': 316, 'volume': 11760, 'imperial_unit': 'false'}}
{'order_id': 21874, 'package': {'weight': 202, 'volume': 45753, 'imperial_unit': 'false'}}
{'order_id': 21875, 'package': {'weight': 230, 'volume': 66000, 'imperial_unit': 'false'}}
{'order_id': 21876, 'package': {'weight': 213, 'volume': 55929, 'imperial_unit': 'false'}}
{'order_id': 21877, 'package': {'weight': 477, 'volume': 30210, 'imperial_unit': 'false'}}
{'order_id': 21878, 'package': {'weight': 40, 'volume': 20736, 'imperial_unit': 'false'}}
{'order_id': 21879, 'package': {'weight': 485, 'volume': 93440, 'imperial_unit': 'false'}}
{'order_id': 21880, 'package': {'weight': 840, 'volume': 166320, 'imperial_unit': 'false'}}
{'order_id': 21881, 'package': {'weight': 1263, 'volume': 316448, 'imperial_unit': 'false'}}
{'order_id': 21882, 'package': {'weight': 1100, 'volume': 243040, 'imperial_unit': 'false'}}
{'order_id': 21883, 'package': {'weight': 613, 'volume': 41847, 'imperial_unit': 'false'}}
{'order_id': 21884, 'package': {'weight': 1307, 'volume': 131744, 'imperial_unit': 'false'}}
{'order_id': 21885, 'package': {'weight': 534, 'volume': 30168, 'imperial_unit': 'false'}}
{'order_id': 21886, 'package': {'weight': 114, 'volume': 31488, 'imperial_unit': 'true'}}
{'order_id': 21887, 'package': {'weight': 95, 'volume': 91000, 'imperial_unit': 'true'}}
